"Species_name","A_content","C_content","G_content","T_content","genome_length","G_plus_C","G_minus_C","A_plus_T","A_minus_T","GC_ratio","AT_ratio","GC_skew","AT_skew","id"
"AF465471 Bacteriophage LG1 DNA Enterobacteria phage LG1 genomic clone 1",0.3237858,0.1556663,0.2353674,0.2851806,803,0.3910336,0.07970112,0.6089664,0.03860523,1.512,1.135371,0.2038217,0.06339468,120
"AF465472 Bacteriophage LG1 DNA Enterobacteria phage LG1 genomic clone 2",0.3111481,0.1896839,0.1896839,0.3094842,601,0.3793677,0,0.6206323,0.001663894,1,1.005376,0,0.002680965,121
"AF465473 Bacteriophage LG1 DNA Enterobacteria phage LG1 genomic clone 3",0.2973396,0.2222222,0.1377152,0.342723,639,0.3599374,-0.08450704,0.6400626,-0.04538341,0.6197183,0.8675799,-0.2347826,-0.07090465,122
"AF465474 Bacteriophage LG1 DNA Enterobacteria phage LG1 genomic clone 4",0.2784,0.2208,0.2048,0.296,625,0.4256,-0.016,0.5744,-0.0176,0.9275362,0.9405405,-0.03759398,-0.03064067,123
"African cassava mosaic Burkina Faso virus DNA-A complete genome",0.268231,0.1978339,0.2386282,0.2953069,2770,0.4364621,0.04079422,0.5635379,-0.02707581,1.206204,0.908313,0.09346567,-0.04804612,124
"African elephant endotheliolytic herpesvirus DNA polymerase gene",0.2722222,0.1888889,0.2777778,0.2611111,180,0.4666667,0.08888889,0.5333333,0.01111111,1.470588,1.042553,0.1904762,0.02083333,125
"African green monkey polyomavirus",0.295256166982922,0.20550284629981,0.203225806451613,0.296015180265655,5270,0.408728652751423,-0.00227703984819735,0.591271347248577,-0.000759013282732479,0.988919667590028,0.997435897435897,-0.00557103064066855,-0.00128369704749684,126
"African pygmy hedgehog adenovirus 1 isolate HO-2018",0.262057675355749,0.247638836418587,0.242318347815137,0.247985140410528,31764,0.489957184233724,-0.00532048860345044,0.510042815766276,0.014072534945221,0.978515128400712,1.05674749270027,-0.0108590888646148,0.0275908894512685,127
"African swine fever (ASF) virus V118, X'82, U124, U104, and L270 protein genes",0.3125967,0.1714639,0.2017951,0.3141442,3231,0.3732591,0.03033117,0.6267409,-0.001547509,1.176895,0.9950739,0.08126036,-0.002469136,128
"African tomato leaf curl geminivirus Rep protein (AC1) gene, partial cds, precoat protein gene, complete cds, and coat protein gene",0.2580433,0.206172,0.2317794,0.3040053,1523,0.4379514,0.02560735,0.5620486,-0.04596192,1.124204,0.8488121,0.05847076,-0.0817757,129
"Agama adenovirus 1 REM-2013 DNA-dependent DNA polymerase gene",0.1423358,0.4160584,0.2518248,0.189781,274,0.6678832,-0.1642336,0.3321168,-0.04744526,0.6052632,0.75,-0.2459016,-0.1428571,130
"Agamid adenovirus 1 29 pol gene for polymerase",0.223577235772358,0.357723577235772,0.223577235772358,0.195121951219512,246,0.58130081300813,-0.134146341463415,0.41869918699187,0.0284552845528455,0.625,1.14583333333333,-0.230769230769231,0.0679611650485437,131
"Agamid atadenovirus Ben DNA polymerase gene",0.2599469,0.3129973,0.265252,0.1618037,377,0.5782493,-0.04774536,0.4217507,0.09814324,0.8474576,1.606557,-0.08256881,0.2327044,132
"Ageratum conyzoides associated symptomless alphasatellite complete sequence",0.308931185944363,0.185212298682284,0.228404099560761,0.277452415812592,1366,0.413616398243045,0.0431918008784773,0.586383601756955,0.0314787701317716,1.23320158102767,1.11345646437995,0.104424778761062,0.0536828963795256,133
"Ageratum enation alphasatellite",0.307692307692308,0.17489114658926,0.235123367198839,0.282293178519594,1378,0.410014513788099,0.0602322206095791,0.589985486211901,0.0253991291727141,1.34439834024896,1.08997429305913,0.146902654867257,0.043050430504305,134
"Ageratum leaf curl Cameroon alphasatellite",0.300072306579899,0.153289949385394,0.219088937093275,0.327548806941432,1383,0.37237888647867,0.0657989877078814,0.62762111352133,-0.0274765003615329,1.42924528301887,0.916114790286976,0.176699029126214,-0.043778801843318,135
"Ageratum yellow leaf curl Pakistan alphasatellite complete sequence, isolate H312",0.299779573842763,0.186627479794269,0.230712711241734,0.282880235121234,1361,0.417340191036003,0.0440852314474651,0.582659808963997,0.0168993387215283,1.23622047244094,1.05974025974026,0.105633802816901,0.0290037831021437,136
"Aggregatibacter phage Aabphi01 HK97 family phage prohead protease and HK97 family phage major capsid protein genes",0.3219107,0.2284528,0.2398754,0.2087227,963,0.4683281,0.01142264,0.5306334,0.113188,1.05,1.542289,0.02439024,0.2133072,137
"Aglais urticae nucleopolyhedrovirus isolate a7 lef-8 gene",0.342507645259939,0.195718654434251,0.162079510703364,0.299694189602446,327,0.357798165137615,-0.0336391437308869,0.642201834862385,0.0428134556574923,0.828125,1.14285714285714,-0.0940170940170941,0.0666666666666667,138
"Agraulis sp. nucleopolyhedrovirus lef-8 gene",0.2443503,0.2937853,0.259887,0.2019774,708,0.5536723,-0.03389831,0.4463277,0.04237288,0.8846154,1.20979,-0.06122449,0.09493671,139
"Agraulis vanillae MNPV strain tmk1 cathepsin (V-Cath) gene",0.2268245,0.2642998,0.3116371,0.1972387,507,0.5759369,0.04733728,0.4240631,0.0295858,1.179104,1.15,0.08219178,0.06976744,140
"Agrobacterium phage 7-7-1",0.243014223746595,0.254341341096108,0.269429753138015,0.233214682019282,69391,0.523771094234123,0.0150884120419075,0.476228905765877,0.00979954172731334,1.05932347441781,1.0420194030773,0.0288072637226579,0.0205773769896508,141
"Agrotis exclamationis granulovirus isolate S46 granulin gene",0.2739726,0.258317,0.2074364,0.260274,511,0.4657534,-0.05088063,0.5342466,0.01369863,0.8030303,1.052632,-0.1092437,0.02564103,142
"Agrotis ipsilon multicapsid nucleopolyhedrovirus isolate Illinois polyhedrin gene",0.2938596,0.2938596,0.2127193,0.1995614,456,0.5065789,-0.08114035,0.4934211,0.09429825,0.7238806,1.472527,-0.1601732,0.1911111,143
"Agrotis ipsilon-associated genomovirus isolate LBX2016",0.245316681534344,0.288135593220339,0.248884924174844,0.217662801070473,2242,0.537020517395183,-0.0392506690454951,0.462979482604817,0.0276538804638715,0.863777089783282,1.12704918032787,-0.0730897009966777,0.0597302504816956,144
"Agrotis segetum granulovirus",0.3181349,0.1912135,0.1819031,0.3087485,131680,0.3731166,-0.00931045,0.6268834,0.009386391,0.9513086,1.030401,-0.02495319,0.01497311,145
"Ailuropoda melanoleuca papillomavirus 1 strain gpam001",0.293642522146952,0.202579468473163,0.232542991141219,0.271235018238666,7676,0.435122459614382,0.0299635226680563,0.564877540385617,0.0224075039082856,1.14790996784566,1.08261287223823,0.0688622754491018,0.0396678966789668,146
"Aiptasia sp. sea anemone associated circular virus isolate I0007C2",0.24092582851131,0.24092582851131,0.252498684902683,0.265649658074698,1901,0.493424513413993,0.011572856391373,0.506575486586007,-0.0247238295633877,1.04803493449782,0.906930693069307,0.023454157782516,-0.0488058151609554,147
"Akhmeta virus isolate Akhmeta_2013-85",0.332746026667628,0.168508947038758,0.166710977527634,0.33203404876598,221917,0.335219924566392,-0.00179796951112354,0.664780075433608,0.000711977901647898,0.989330124348175,1.00214429184083,-0.00536355204258584,0.00107099765465068,148
"Akodon montensis polyomavirus isolate 1b",0.28552544613351,0.205551883674818,0.203569068076669,0.305353602115003,6052,0.409120951751487,-0.00198281559814939,0.590879048248513,-0.0198281559814937,0.990353697749196,0.935064935064935,-0.00484652665589665,-0.0335570469798657,149
"Alaskapox virus",0.335398511364014,0.164124726632732,0.163958690114186,0.336413706077411,210797,0.328083416746918,-0.000166036518546298,0.671812217441425,-0.00101519471339723,0.998988351591178,0.996982302756822,-0.00050608019202134,-0.00151112868602414,150
"Alcelaphine gammaherpesvirus 1 strain BT12 major outer envelope glycoprotein gene",0.274193548387097,0.274193548387097,0.188172043010753,0.263440860215054,372,0.462365591397849,-0.0860215053763441,0.537634408602151,0.010752688172043,0.686274509803922,1.04081632653061,-0.186046511627907,0.02,151
"Alcelaphine herpesvirus 1",0.274470170280534,0.242795234595124,0.218937584221487,0.263797010902854,130608,0.461732818816612,-0.0238576503736371,0.538267181183388,0.0106731593776798,0.901737567405632,1.04045974342602,-0.0516698172652804,0.0198287388694489,152
"Alces alces faeces associated circular virus MP65",0.248407643312102,0.248761500353857,0.248407643312102,0.254423213021939,2826,0.497169143665959,-0.00035385704175514,0.502830856334041,-0.00601556970983724,0.998577524893314,0.976356050069541,-0.000711743772242011,-0.011963406052076,153
"Aleutian mink disease parvovirus (ADV-Utah 1 strain) RNA",0.3671106,0.1948466,0.2020845,0.2359583,3454,0.3969311,0.007237985,0.6030689,0.1311523,1.037147,1.555828,0.01823487,0.2174748,154
"Alfalfa leaf curl virus isolate 12LO",0.292585895117541,0.186980108499096,0.229294755877034,0.291139240506329,2765,0.41627486437613,0.0423146473779385,0.58372513562387,0.00144665461121157,1.22630560928433,1.00496894409938,0.101650738488271,0.00247831474597274,155
"Allamanda leaf curl virus DNA-A",0.254083484573503,0.210526315789474,0.234845735027223,0.3005444646098,2755,0.445372050816697,0.0243194192377496,0.554627949183303,-0.0464609800362977,1.11551724137931,0.845410628019324,0.0546047269763651,-0.0837696335078535,156
"Allomyrina virus isolate Youngdong-1 gp76-like protein gene",0.331615120274914,0.238831615120275,0.180412371134021,0.24914089347079,582,0.419243986254296,-0.0584192439862543,0.580756013745704,0.0824742268041237,0.755395683453237,1.33103448275862,-0.139344262295082,0.142011834319527,157
"Alouatta guariba papillomavirus 1 isolate AgPV1_PPV03_SP",0.211603211603212,0.295519295519296,0.296684796684797,0.196192696192696,7722,0.592204092204092,0.00116550116550118,0.407795907795908,0.0154105154105154,1.00394390885188,1.07854785478548,0.00196807347474308,0.0377897745315973,158
"Alouatta macconnelli cytomegalovirus isolate Ase046 DNA polymerase (pol) gene",0.255220417633411,0.189095127610209,0.259280742459397,0.296403712296984,1724,0.448375870069606,0.0701856148491879,0.551624129930394,-0.0411832946635731,1.37116564417178,0.86105675146771,0.15653298835705,-0.07465825446898,159
"Alouatta palliata cytomegalovirus isolate AlPal1 DNA polymerase (pol) gene",0.266194331983806,0.200404858299595,0.241902834008097,0.291497975708502,988,0.442307692307692,0.041497975708502,0.557692307692308,-0.0253036437246963,1.20707070707071,0.913194444444444,0.0938215102974829,-0.0453720508166969,160
"Alouatta seniculus cytomegalovirus isolate A36 DNA polymerase (pol) gene",0.254640371229698,0.189675174013921,0.260440835266821,0.295243619489559,1724,0.450116009280742,0.0707656612529002,0.549883990719258,-0.0406032482598608,1.37308868501529,0.862475442043222,0.157216494845361,-0.0738396624472574,161
"Alpaca adenovirus CA/2007 hexon gene",0.2905797,0.2123188,0.2083333,0.2887681,2760,0.4206522,-0.003985507,0.5793478,0.001811594,0.9812287,1.006274,-0.009474591,0.003126954,162
"Alphaherpesvirinae sp. isolate dd-112-2011 Polymerase (Dpol) gene",0.220338983050847,0.268765133171913,0.290556900726392,0.220338983050847,413,0.559322033898305,0.0217917675544794,0.440677966101695,0,1.08108108108108,1,0.038961038961039,0,163
"Alphapapillomavirus 13 isolate 233PEBR major capsid L1 protein (L1) gene",0.2954545,0.1886364,0.2045455,0.3090909,440,0.3931818,0.01590909,0.6045455,-0.01363636,1.084337,0.9558824,0.04046243,-0.02255639,164
"Alphapapillomavirus 3 isolate Alpha3_EV06c12b",0.26514868732114,0.212890381983327,0.246360582306831,0.275600348388702,8037,0.459250964290158,0.0334702003235038,0.540749035709842,-0.0104516610675625,1.15721800116891,0.962076749435666,0.072879978325657,-0.01932811780948,165
"Alphapapillomavirus 4 isolate CCHE_VSM major capsid protein (L1) gene",0.2359307,0.2510823,0.2662338,0.2467532,462,0.517316,0.01515152,0.482684,-0.01082251,1.060345,0.9561404,0.0292887,-0.02242152,166
"Alphapapillomavirus 6 isolate MJR19 nonfunctional major capsid protein L1 (L1) gene",0.357142857142857,0.196428571428571,0.1875,0.258928571428571,112,0.383928571428571,-0.00892857142857142,0.616071428571429,0.0982142857142857,0.954545454545455,1.37931034482759,-0.0232558139534884,0.159420289855072,167
"Alphapapillomavirus 7 isolate 18 E6 protein gene",0.345911949685535,0.20125786163522,0.209643605870021,0.243186582809224,477,0.410901467505241,0.00838574423480082,0.589098532494759,0.10272536687631,1.04166666666667,1.42241379310345,0.0204081632653061,0.174377224199288,168
"Alphapapillomavirus 9 isolate 1248_2014 major capsid protein (L1) gene",0.323943661971831,0.169014084507042,0.169014084507042,0.338028169014085,142,0.338028169014085,0,0.661971830985915,-0.0140845070422535,1,0.958333333333333,0,-0.0212765957446808,169
"Alphaproteobacteria phage PhiJL001",0.2105139,0.3121337,0.3090858,0.1682666,63649,0.6212195,-0.003047966,0.3787805,0.04224733,0.9902351,1.251074,-0.004906424,0.1115351,170
"Alphasatellite 1 isolate GtTo2-3",0.288186606471031,0.18961625282167,0.221971407072987,0.300225733634311,1329,0.411587659894658,0.0323551542513168,0.588412340105342,-0.0120391271632806,1.17063492063492,0.959899749373434,0.0786106032906764,-0.020460358056266,171
"Alphasatellite 3 isolate PR10-4",0.294567712318286,0.198928844682479,0.252486610558531,0.254016832440704,1307,0.45141545524101,0.053557765876052,0.54858454475899,0.0405508798775823,1.26923076923077,1.15963855421687,0.11864406779661,0.0739191073919108,172
"Alphasatellitidae sp. isolate DF-62 LR_LVV 12",0.296744890234671,0.20666161998486,0.246025738077214,0.250567751703255,1321,0.452687358062074,0.0393641180923543,0.547312641937926,0.0461771385314156,1.19047619047619,1.18429003021148,0.0869565217391304,0.0843706777316736,173
"Alternanthera leaf curl virus coat protein-like gene",0.273224,0.1584699,0.2550091,0.3132969,549,0.4134791,0.09653916,0.5865209,-0.04007286,1.609195,0.872093,0.2334802,-0.06832298,174
"Alternanthera yellow vein alphasatellite clone AlYVA",0.29312865497076,0.175438596491228,0.230263157894737,0.301169590643275,1368,0.405701754385965,0.0548245614035088,0.594298245614035,-0.00804093567251463,1.3125,0.973300970873786,0.135135135135135,-0.013530135301353,175
"Alteromonadaceae phage B23",0.22347147899351,0.293635432084709,0.30143458954799,0.18145849937379,35132,0.5950700216327,0.00779915746328136,0.4049299783673,0.0420129796197199,1.02656068243505,1.23152941176471,0.013106285276954,0.103753690425981,176
"Alteromonas phage JH01",0.289763440860215,0.212795698924731,0.231139784946237,0.266301075268817,46500,0.443935483870968,0.0183440860215054,0.556064516129032,0.0234623655913979,1.08620515411824,1.08810465961399,0.0413215133459284,0.0421936032795762,177
"Alteromonas virus vB_AspP-H4/4",0.338393063341101,0.177174529193173,0.230438160021835,0.253994247443892,47631,0.407612689215007,0.053263630828662,0.592387310784993,0.0843988158972098,1.30062803649722,1.33228632831873,0.130672160700489,0.142472356110008,178
"Ambidensovirus CaaDV1 strain CH-OY-1 NS3, NS1, NS2, and structural protein genes",0.319112627986348,0.184300341296928,0.196928327645051,0.299658703071672,5860,0.381228668941979,0.0126279863481229,0.618771331058021,0.0194539249146757,1.06851851851852,1.06492027334852,0.0331244404655327,0.0314396028681742,179
"Ambidensovirus CaaDV2 strain CH-OY-2 NS3, NS1, and NS2 genes, complete cds; and structural protein gene",0.309618244918195,0.198314328210213,0.221120475954388,0.270946950917204,4034,0.419434804164601,0.0228061477441745,0.580565195835399,0.0386712940009916,1.115,1.14272644098811,0.0543735224586288,0.0666097352690008,180
"Ambidensovirus Croatia 17_S17",0.269230769230769,0.206382978723404,0.221276595744681,0.303109656301146,6110,0.427659574468085,0.0148936170212766,0.572340425531915,-0.0338788870703765,1.07216494845361,0.888228941684665,0.0348258706467662,-0.0591935945095797,181
"Ambidensovirus sp.",0.440292445166531,0.174383969672353,0.177091795288383,0.208231789872732,3693,0.351475764960737,0.00270782561603033,0.648524235039263,0.232060655293799,1.01552795031056,2.11443433029909,0.00770416024653315,0.357828810020877,182
"Amdoparvovirus sp. isolate amdo-CA1",0.362505362505363,0.19047619047619,0.202273702273702,0.244744744744745,4662,0.392749892749893,0.0117975117975118,0.607250107250107,0.117760617760618,1.06193693693694,1.48115687992989,0.0300382304751502,0.193924408336277,183
"Amelia pallorana granulovirus isolate M30-1 lef-8 gene",0.4121715,0.1175657,0.1410788,0.329184,723,0.2586445,0.02351314,0.7413555,0.08298755,1.2,1.252101,0.09090909,0.1119403,184
"American bison gammaherpesvirus DNA packaging protein gene",0.3133159,0.2480418,0.1958225,0.2428198,383,0.4438642,-0.05221932,0.5561358,0.07049608,0.7894737,1.290323,-0.1176471,0.1267606,185
"Aminobacter phage Erebus",0.212525608378487,0.283463210094009,0.290777154454422,0.213234027073082,52229,0.574240364548431,0.00731394436041277,0.425759635451569,-0.000708418694594953,1.0258020938872,0.996677740863787,0.0127367297946119,-0.0016638935108153,186
"Amniota adenovirus 1 isolate BR_DF1",0.246056782334385,0.168299297138746,0.246167469146051,0.339476451380818,18069,0.414466766284797,0.0778681720073053,0.585533233715203,-0.0934196690464331,1.46267675106873,0.72481252037822,0.187875550807852,-0.159546313799622,187
"Amorbia cuneacapsa nucleopolyhedrovirus isolate A8-3 lef-8 gene",0.2678311,0.2474527,0.2358079,0.2489083,687,0.4832606,-0.01164483,0.5167394,0.01892285,0.9529412,1.076023,-0.02409639,0.03661972,188
"Amorbia cuneana nucleopolyhedrovirus DNA polymerase gene",0.2907216,0.2185567,0.228866,0.2618557,485,0.4474227,0.01030928,0.5525773,0.02886598,1.04717,1.110236,0.02304147,0.05223881,189
"Ampelophaga rubiginosa nucleopolyhedrovirus 39 kDa protein gene",0.3694639,0.1946387,0.2074592,0.2284382,858,0.4020979,0.01282051,0.5979021,0.1410256,1.065868,1.617347,0.03188406,0.2358674,190
"Amphibola crenata associated bacilladnavirus 1 isolate GaBacV1",0.255656587016283,0.245083527172764,0.202368365404948,0.296891520406005,4729,0.447451892577712,-0.0427151617678156,0.552548107422288,-0.0412349333897229,0.825711820534944,0.861111111111111,-0.0954631379962193,-0.0746268656716417,191
"Amphisbaenian adenovirus 1 strain 20133 DNA-dependent DNA polymerase",0.283088235294118,0.172794117647059,0.25,0.294117647058824,272,0.422794117647059,0.0772058823529412,0.577205882352941,-0.0110294117647059,1.4468085106383,0.9625,0.182608695652174,-0.0191082802547771,192
"Amphisbaenian parvovirus AGY1 major capsid protein gene",0.2843866,0.2620818,0.2193309,0.2342007,538,0.4814126,-0.04275093,0.5185874,0.05018587,0.8368794,1.214286,-0.08880309,0.09677419,193
"Amsacta albistriga nuclear polyhedrosis virus late expression factor 2 (lef2) gene",0.384058,0.1570048,0.1570048,0.3019324,828,0.3140097,0,0.6859903,0.0821256,1,1.272,0,0.1197183,194
"Amsacta entomopoxvirus spheroidin gene, complete cds",0.3751921,0.1124512,0.1189547,0.3934019,8457,0.2314059,0.006503488,0.7685941,-0.01820977,1.057834,0.9537121,0.02810424,-0.02369231,195
"Amsacta moorei entomopoxvirus",0.4050096,0.08979655,0.08801508,0.4171787,232392,0.1778116,-0.001781473,0.8221884,-0.01216909,0.980161,0.97083,-0.01001888,-0.01480086,196
"Amygdalus persica genomoviridae strain pt059-gen-3",0.269921695071396,0.277752187931829,0.240902809765085,0.21142330723169,2171,0.518654997696914,-0.0368493781667434,0.481345002303086,0.0584983878397052,0.867330016583748,1.27668845315904,-0.0710479573712256,0.121531100478469,197
